Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Full Partial Scene,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Sun Elevation L1,Sun Azimuth L1,Data Type L2,Sensor Identifier,Satellite,Ephemeris Type,Product Map Projection L2,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_19970604_20200910_02_T2,LT05_L2SP_224078_19970604_20200910_02_T2,LT52240781997155CUB00,LT05_L2SP_224078_19970604_20200910_02_T2,LT05_L1GS_224078_19970604_20200910_02_T2,LT52240781997155CUB00,1997/06/04,T2,2,SAM,224,78,FULL,2020/09/10,2020/09/10,1997-06-04 13:04:54.71038,1997-06-04 13:05:21.74506,CUB,DAY,98.0,98.0,-1,-1,NA,NA,NA,NONE,NA,7,N,LPGS_15.3.1c,28.99430189,40.84466884,TM_L2SP,TM,LANDSAT_5,PREDICTIVE,UTM,21.0,WGS84,WGS84,-25.993560000000002,-54.95129,-25.066129999999998,-55.66134,-25.32969,-53.84873,-26.649720000000002,-56.06556,-26.91675,-54.22923
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20061222_20200830_02_T2,LT05_L2SP_224078_20061222_20200830_02_T2,LT52240782006356COA00,LT05_L2SP_224078_20061222_20200830_02_T2,LT05_L1GS_224078_20061222_20200830_02_T2,LT52240782006356COA00,2006/12/22,T2,2,BUMPER,224,78,FULL,2020/08/30,2020/08/30,2006-12-22 13:30:34.24169,2006-12-22 13:31:00.85456,COA,DAY,100.0,100.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,60.90895229,91.95504407,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98082,-55.028130000000004,-25.0534,-55.73811,-25.31694,-53.92569,-26.637,-56.142269999999996,-26.904,-54.30614
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20061206_20200831_02_T1,LT05_L2SP_224078_20061206_20200831_02_T1,LT52240782006340COA01,LT05_L2SP_224078_20061206_20200831_02_T1,LT05_L1TP_224078_20061206_20200831_02_T1,LT52240782006340COA01,2006/12/06,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-12-06 13:30:26.68925,2006-12-06 13:30:53.30219,COA,DAY,40.0,40.0,83,5,6.57,5.66,3.3369999999999997,NONE,NA,9,N,LPGS_15.3.1c,62.38765889,89.26716509,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98275,-55.01525,-25.055329999999998,-55.72524,-25.31887,-53.91279,-26.63893,-56.12941,-26.905929999999998,-54.29325
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060528_20200901_02_T1,LT05_L2SP_224078_20060528_20200901_02_T1,LT52240782006148COA00,LT05_L2SP_224078_20060528_20200901_02_T1,LT05_L1TP_224078_20060528_20200901_02_T1,LT52240782006148COA00,2006/05/28,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-05-28 13:28:07.68438,2006-05-28 13:28:34.29731,COA,DAY,4.0,4.0,442,5,4.72,3.2560000000000002,3.417,NONE,NA,9,N,LPGS_15.3.1c,33.17935596,36.30276892,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99416,-54.94203,-25.06673,-55.652080000000005,-25.330289999999998,-53.839459999999995,-26.65032,-56.0563,-26.91735,-54.219969999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060512_20200901_02_T1,LT05_L2SP_224078_20060512_20200901_02_T1,LT52240782006132CUB00,LT05_L2SP_224078_20060512_20200901_02_T1,LT05_L1TP_224078_20060512_20200901_02_T1,LT52240782006132CUB00,2006/05/12,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-05-12 13:27:55.28731,2006-05-12 13:28:21.90025,CUB,DAY,0.0,0.0,503,5,4.663,3.301,3.2939999999999996,NONE,NA,9,N,LPGS_15.3.1c,35.96168388,38.47241952,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99877,-54.950469999999996,-25.07133,-55.660540000000005,-25.33491,-53.84786,-26.65492,-56.06479,-26.92196,-54.22838
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060901_20200831_02_T1,LT05_L2SP_224078_20060901_20200831_02_T1,LT52240782006244CUB00,LT05_L2SP_224078_20060901_20200831_02_T1,LT05_L1TP_224078_20060901_20200831_02_T1,LT52240782006244CUB00,2006/09/01,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-09-01 13:29:28.60525,2006-09-01 13:29:55.21819,CUB,DAY,75.0,75.0,160,5,4.977,3.5269999999999997,3.511,NONE,NA,9,N,LPGS_15.3.1c,43.4241557,47.15618551,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.9916,-54.96013000000001,-25.06417,-55.67017,-25.32773,-53.85759,-26.647759999999998,-56.074380000000005,-26.914790000000004,-54.238080000000004
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20061019_20200831_02_T1,LT05_L2SP_224078_20061019_20200831_02_T1,LT52240782006292CUB00,LT05_L2SP_224078_20061019_20200831_02_T1,LT05_L1TP_224078_20061019_20200831_02_T1,LT52240782006292CUB00,2006/10/19,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-10-19 13:30:01.17156,2006-10-19 13:30:27.7845,CUB,DAY,24.0,24.0,112,5,6.181,4.7989999999999995,3.8960000000000004,NONE,NA,9,N,LPGS_15.3.1c,58.54045269,64.86759486,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98674,-54.9843,-25.05931,-55.694309999999994,-25.322860000000002,-53.8818,-26.642909999999997,-56.0985,-26.90992,-54.262280000000004
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20061003_20200831_02_T1,LT05_L2SP_224078_20061003_20200831_02_T1,LT52240782006276CUB00,LT05_L2SP_224078_20061003_20200831_02_T1,LT05_L1TP_224078_20061003_20200831_02_T1,LT52240782006276CUB00,2006/10/03,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-10-03 13:29:51.44481,2006-10-03 13:30:18.05775,CUB,DAY,98.0,98.0,23,5,8.628,7.462999999999999,4.329,NONE,NA,9,N,LPGS_15.3.1c,54.04626308,57.40159823,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99324,-54.97748000000001,-25.06581,-55.68751999999999,-25.32937,-53.874919999999996,-26.6494,-56.09174,-26.91643,-54.255419999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060205_20200901_02_T1,LT05_L2SP_224078_20060205_20200901_02_T1,LT52240782006036COA00,LT05_L2SP_224078_20060205_20200901_02_T1,LT05_L1TP_224078_20060205_20200901_02_T1,LT52240782006036COA00,2006/02/05,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-02-05 13:26:09.40981,2006-02-05 13:26:36.02275,COA,DAY,31.0,31.0,278,5,5.981,4.905,3.4219999999999997,NONE,NA,9,N,LPGS_15.3.1c,54.24839729,80.96606627,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99354,-54.9425,-25.066110000000002,-55.65255,-25.32967,-53.839940000000006,-26.6497,-56.05676999999999,-26.916729999999998,-54.22044
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060715_20200831_02_T1,LT05_L2SP_224078_20060715_20200831_02_T1,LT52240782006196COA00,LT05_L2SP_224078_20060715_20200831_02_T1,LT05_L1TP_224078_20060715_20200831_02_T1,LT52240782006196COA00,2006/07/15,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-07-15 13:28:51.959,2006-07-15 13:29:18.57194,COA,DAY,81.0,81.0,16,5,5.037,3.741,3.373,NONE,NA,9,N,LPGS_15.3.1c,32.09222114,38.10186239,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.9964,-54.956959999999995,-25.06896,-55.667019999999994,-25.33253,-53.854369999999996,-26.652559999999998,-56.071259999999995,-26.919590000000003,-54.23489
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060426_20200901_02_T1,LT05_L2SP_224078_20060426_20200901_02_T1,LT52240782006116COA00,LT05_L2SP_224078_20060426_20200901_02_T1,LT05_L1TP_224078_20060426_20200901_02_T1,LT52240782006116COA00,2006/04/26,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-04-26 13:27:42.0965,2006-04-26 13:28:08.70944,COA,DAY,18.0,18.0,237,5,4.8180000000000005,3.398,3.415,NONE,NA,9,N,LPGS_15.3.1c,39.380005,42.41022429,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.997429999999998,-54.956269999999996,-25.06999,-55.66633,-25.33357,-53.853669999999994,-26.653579999999998,-56.07058000000001,-26.92062,-54.234190000000005
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060410_20200901_02_T1,LT05_L2SP_224078_20060410_20200901_02_T1,LT52240782006100COA00,LT05_L2SP_224078_20060410_20200901_02_T1,LT05_L1TP_224078_20060410_20200901_02_T1,LT52240782006100COA00,2006/04/10,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-04-10 13:27:26.52131,2006-04-10 13:27:53.13425,COA,DAY,59.0,59.0,36,5,8.501,4.513999999999999,7.202999999999999,NONE,NA,9,N,LPGS_15.3.1c,42.99904511,48.15222911,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99802,-54.955690000000004,-25.07058,-55.66576,-25.33416,-53.853080000000006,-26.65417,-56.07,-26.92121,-54.23361
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20060309_20200901_02_T2,LT05_L2SP_224078_20060309_20200901_02_T2,LT52240782006068COA00,LT05_L2SP_224078_20060309_20200901_02_T2,LT05_L1GS_224078_20060309_20200901_02_T2,LT52240782006068COA00,2006/03/09,T2,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-03-09 13:26:50.382,2006-03-09 13:27:16.99488,COA,DAY,100.0,100.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,49.49112245,63.95972137,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.997629999999997,-54.94777,-25.07019,-55.65784,-25.33377,-53.845169999999996,-26.653779999999998,-56.06208,-26.920820000000003,-54.22569
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060221_20200901_02_T1,LT05_L2SP_224078_20060221_20200901_02_T1,LT52240782006052CUB00,LT05_L2SP_224078_20060221_20200901_02_T1,LT05_L1TP_224078_20060221_20200901_02_T1,LT52240782006052CUB00,2006/02/21,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-02-21 13:26:30.2465,2006-02-21 13:26:56.85938,CUB,DAY,5.0,5.0,394,5,6.031000000000001,4.955,3.438,NONE,NA,9,N,LPGS_15.3.1c,52.05670866,72.76547522,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99689,-54.94405,-25.06945,-55.654109999999996,-25.33302,-53.84146,-26.65305,-56.05835,-26.92008,-54.22197
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060613_20200901_02_T1,LT05_L2SP_224078_20060613_20200901_02_T1,LT52240782006164CUB03,LT05_L2SP_224078_20060613_20200901_02_T1,LT05_L1TP_224078_20060613_20200901_02_T1,LT52240782006164CUB03,2006/06/13,T1,2,BUMPER,224,78,FULL,2020/09/01,2020/09/01,2006-06-13 13:28:23.42919,2006-06-13 13:28:50.04219,CUB,DAY,0.0,0.0,538,5,4.546,3.258,3.1710000000000003,NONE,NA,9,N,LPGS_15.3.1c,31.42514817,35.70628153,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99428,-54.95008000000001,-25.06685,-55.66013,-25.33041,-53.84751,-26.650440000000003,-56.06435,-26.91747,-54.228019999999994
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060917_20200831_02_T1,LT05_L2SP_224078_20060917_20200831_02_T1,LT52240782006260CUB00,LT05_L2SP_224078_20060917_20200831_02_T1,LT05_L1TP_224078_20060917_20200831_02_T1,LT52240782006260CUB00,2006/09/17,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-09-17 13:29:40.39413,2006-09-17 13:30:07.00706,CUB,DAY,31.0,31.0,201,5,4.961,3.4789999999999996,3.537,NONE,NA,9,N,LPGS_15.3.1c,48.78566721,51.62990752,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98985,-54.96784,-25.06242,-55.67787,-25.325979999999998,-53.86531,-26.64602,-56.082069999999995,-26.91303,-54.2458
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20061120_20200831_02_T2,LT05_L2SP_224078_20061120_20200831_02_T2,LT52240782006324COA01,LT05_L2SP_224078_20061120_20200831_02_T2,LT05_L1GS_224078_20061120_20200831_02_T2,LT52240782006324COA01,2006/11/20,T2,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-11-20 13:30:18.60844,2006-11-20 13:30:45.22138,COA,DAY,100.0,100.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,62.81120859,82.70688093,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.987679999999997,-55.003930000000004,-25.06025,-55.71395,-25.3238,-53.901419999999995,-26.64385,-56.118140000000004,-26.910859999999996,-54.2819
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20061104_20200831_02_T2,LT05_L2SP_224078_20061104_20200831_02_T2,LT52240782006308CUB00,LT05_L2SP_224078_20061104_20200831_02_T2,LT05_L1GS_224078_20061104_20200831_02_T2,LT52240782006308CUB00,2006/11/04,T2,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-11-04 13:30:10.20106,2006-11-04 13:30:36.814,CUB,DAY,98.0,98.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,61.58684446,73.80907645,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.98539,-54.99313000000001,-25.05796,-55.703140000000005,-25.32151,-53.89065,-26.64156,-56.10731,-26.90857,-54.271119999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20060731_20200831_02_T1,LT05_L2SP_224078_20060731_20200831_02_T1,LT52240782006212CUB00,LT05_L2SP_224078_20060731_20200831_02_T1,LT05_L1TP_224078_20060731_20200831_02_T1,LT52240782006212CUB00,2006/07/31,T1,2,BUMPER,224,78,FULL,2020/08/31,2020/08/31,2006-07-31 13:29:04.47488,2006-07-31 13:29:31.08788,CUB,DAY,0.0,0.0,487,5,4.723,3.35,3.3289999999999997,NONE,NA,9,N,LPGS_15.3.1c,34.66759786,40.53016876,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99776,-54.95615,-25.070320000000002,-55.666219999999996,-25.3339,-53.85355,-26.653909999999996,-56.07046,-26.92095,-54.234069999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20080227_20200829_02_T2,LT05_L2SP_224078_20080227_20200829_02_T2,LT52240782008058CUB00,LT05_L2SP_224078_20080227_20200829_02_T2,LT05_L1GS_224078_20080227_20200829_02_T2,LT52240782008058CUB00,2008/02/27,T2,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-02-27 13:26:11.66606,2008-02-27 13:26:38.27888,CUB,DAY,100.0,100.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,51.17564534,69.77148951,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.01062,-54.882909999999995,-25.083170000000003,-55.59304,-25.346770000000003,-53.78018,-26.66675,-55.99735,-26.93382,-54.160759999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080211_20200829_02_T1,LT05_L2SP_224078_20080211_20200829_02_T1,LT52240782008042CUB00,LT05_L2SP_224078_20080211_20200829_02_T1,LT05_L1TP_224078_20080211_20200829_02_T1,LT52240782008042CUB00,2008/02/11,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-02-11 13:26:29.28706,2008-02-11 13:26:55.89988,CUB,DAY,85.0,85.0,29,5,11.107999999999999,10.545,3.4930000000000003,NONE,NA,9,N,LPGS_15.3.1c,53.62528085,78.16898298,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00732,-54.871190000000006,-25.07987,-55.5813,-25.34347,-53.7685,-26.663459999999997,-55.9856,-26.93052,-54.14906
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080126_20200829_02_T1,LT05_L2SP_224078_20080126_20200829_02_T1,LT52240782008026CUB00,LT05_L2SP_224078_20080126_20200829_02_T1,LT05_L1TP_224078_20080126_20200829_02_T1,LT52240782008026CUB00,2008/01/26,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-01-26 13:26:44.44256,2008-01-26 13:27:11.05531,CUB,DAY,85.0,85.0,81,5,8.661,7.294,4.671,NONE,NA,9,N,LPGS_15.3.1c,55.84018674,85.33799194,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.01409,-54.856519999999996,-25.08664,-55.56666,-25.35024,-53.75376,-26.67022,-55.971,-26.93729,-54.13435
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080110_20200829_02_T1,LT05_L2SP_224078_20080110_20200829_02_T1,LT52240782008010CUB04,LT05_L2SP_224078_20080110_20200829_02_T1,LT05_L1TP_224078_20080110_20200829_02_T1,LT52240782008010CUB04,2008/01/10,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-01-10 13:27:04.04069,2008-01-10 13:27:30.65338,CUB,DAY,1.0,1.0,398,5,5.5729999999999995,4.382,3.444,NONE,NA,9,N,LPGS_15.3.1c,57.9733404,90.328226,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00937,-54.863609999999994,-25.08192,-55.573730000000005,-25.34552,-53.7609,-26.665509999999998,-55.97804,-26.932570000000002,-54.141459999999995
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080330_20200829_02_T1,LT05_L2SP_224078_20080330_20200829_02_T1,LT52240782008090CUB00,LT05_L2SP_224078_20080330_20200829_02_T1,LT05_L1TP_224078_20080330_20200829_02_T1,LT52240782008090CUB00,2008/03/30,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-03-30 13:25:32.17431,2008-03-30 13:25:58.78719,CUB,DAY,2.0,2.0,416,5,4.891,3.529,3.387,NONE,NA,9,N,LPGS_15.3.1c,45.02472381,53.17799077,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00147,-54.90344,-25.07403,-55.613519999999994,-25.33761,-53.8008,-26.65762,-56.017790000000005,-26.92466,-54.181340000000006
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080314_20200829_02_T1,LT05_L2SP_224078_20080314_20200829_02_T1,LT52240782008074COA00,LT05_L2SP_224078_20080314_20200829_02_T1,LT05_L1TP_224078_20080314_20200829_02_T1,LT52240782008074COA00,2008/03/14,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-03-14 13:25:52.57025,2008-03-14 13:26:19.18319,COA,DAY,4.0,4.0,354,5,4.968999999999999,3.6260000000000003,3.397,NONE,NA,9,N,LPGS_15.3.1c,48.32312847,61.15161271,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00505,-54.89271,-25.07761,-55.60281,-25.34119,-53.790040000000005,-26.66119,-56.007090000000005,-26.92825,-54.170590000000004
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080805_20200829_02_T1,LT05_L2SP_224078_20080805_20200829_02_T1,LT52240782008218CUB00,LT05_L2SP_224078_20080805_20200829_02_T1,LT05_L1TP_224078_20080805_20200829_02_T1,LT52240782008218CUB00,2008/08/05,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-08-05 13:22:03.89969,2008-08-05 13:22:30.51238,CUB,DAY,78.0,78.0,90,5,4.591,3.095,3.391,NONE,NA,9,N,LPGS_15.3.1c,34.82720644,43.06052105,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00725,-54.9096,-25.0798,-55.61971,-25.3434,-53.806909999999995,-26.663390000000003,-56.02401,-26.93045,-54.18747
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20080720_20200829_02_T2,LT05_L2SP_224078_20080720_20200829_02_T2,LT52240782008202CUB00,LT05_L2SP_224078_20080720_20200829_02_T2,LT05_L1GS_224078_20080720_20200829_02_T2,LT52240782008202CUB00,2008/07/20,T2,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-07-20 13:22:31.8995,2008-07-20 13:22:58.51244,CUB,DAY,90.0,90.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,31.92464824,40.22550175,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00175,-54.909530000000004,-25.07431,-55.61962,-25.337889999999998,-53.80689,-26.6579,-56.023880000000005,-26.924940000000003,-54.187430000000006
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20081227_20200828_02_T1,LT05_L2SP_224078_20081227_20200828_02_T1,LT52240782008362CUB00,LT05_L2SP_224078_20081227_20200828_02_T1,LT05_L1TP_224078_20081227_20200828_02_T1,LT52240782008362CUB00,2008/12/27,T1,2,BUMPER,224,78,FULL,2020/08/28,2020/08/28,2008-12-27 13:20:25.27175,2008-12-27 13:20:51.88456,CUB,DAY,1.0,1.0,411,5,5.292000000000001,4.126,3.3139999999999996,NONE,NA,9,N,LPGS_15.3.1c,58.0622933,92.82678118,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99747,-54.94988000000001,-25.07003,-55.65994,-25.33361,-53.847280000000005,-26.65362,-56.06419,-26.920659999999998,-54.2278
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20081211_20200828_02_T1,LT05_L2SP_224078_20081211_20200828_02_T1,LT52240782008346CUB00,LT05_L2SP_224078_20081211_20200828_02_T1,LT05_L1TP_224078_20081211_20200828_02_T1,LT52240782008346CUB00,2008/12/11,T1,2,BUMPER,224,78,FULL,2020/08/28,2020/08/28,2008-12-11 13:19:57.65606,2008-12-11 13:20:24.26881,CUB,DAY,61.0,61.0,34,5,10.612,9.232999999999999,5.232,NONE,NA,9,N,LPGS_15.3.1c,59.66406087,91.66590531,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.00003,-54.9492,-25.072589999999998,-55.65928,-25.336170000000003,-53.84658,-26.65618,-56.06353000000001,-26.92322,-54.227109999999996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20081125_20200828_02_T1,LT05_L2SP_224078_20081125_20200828_02_T1,LT52240782008330CUB00,LT05_L2SP_224078_20081125_20200828_02_T1,LT05_L1TP_224078_20081125_20200828_02_T1,LT52240782008330CUB00,2008/11/25,T1,2,BUMPER,224,78,FULL,2020/08/28,2020/08/28,2008-11-25 13:19:27.46144,2008-11-25 13:19:54.07425,CUB,DAY,16.0,16.0,320,5,5.75,4.579,3.478,NONE,NA,9,N,LPGS_15.3.1c,60.44814655,86.78601483,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99377,-54.939769999999996,-25.06634,-55.64982,-25.3299,-53.83721,-26.649929999999998,-56.05404,-26.916959999999996,-54.21771
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1GS_224078_20081109_20200828_02_T2,LT05_L2SP_224078_20081109_20200828_02_T2,LT52240782008314CUB00,LT05_L2SP_224078_20081109_20200828_02_T2,LT05_L1GS_224078_20081109_20200828_02_T2,LT52240782008314CUB00,2008/11/09,T2,2,BUMPER,224,78,FULL,2020/08/28,2020/08/28,2008-11-09 13:18:57.897,2008-11-09 13:19:24.50981,CUB,DAY,100.0,100.0,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,59.7961697,79.10044527,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-25.99693,-54.93845,-25.06949,-55.648509999999995,-25.33306,-53.83586,-26.653090000000002,-56.05275,-26.92012,-54.21637
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT05_L1TP_224078_20080415_20200829_02_T1,LT05_L2SP_224078_20080415_20200829_02_T1,LT52240782008106CUB00,LT05_L2SP_224078_20080415_20200829_02_T1,LT05_L1TP_224078_20080415_20200829_02_T1,LT52240782008106CUB00,2008/04/15,T1,2,BUMPER,224,78,FULL,2020/08/29,2020/08/29,2008-04-15 13:25:09.57563,2008-04-15 13:25:36.18856,CUB,DAY,0.0,0.0,442,5,4.618,3.326,3.2030000000000003,NONE,NA,9,N,LPGS_15.3.1c,41.3877426,46.51812596,TM_L2SP,TM,LANDSAT_5,DEFINITIVE,UTM,21.0,WGS84,WGS84,-26.005589999999998,-54.91081,-25.07815,-55.620909999999995,-25.34173,-53.808130000000006,-26.66173,-56.0252,-26.928790000000003,-54.188680000000005
